"Dim1","Dim2","Dim3","Dim4","Val"
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE233","FlexNoConstraints","pv",0.70278491
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE233","NoFlexNoConstraints","pv",0.65961
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE234","FlexNoConstraints","ev",1.26002214
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE234","FlexNoConstraints","pv",1.42145956
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE234","NoFlexNoConstraints","pv",1.502764
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE235","FlexNoConstraints","pv",8.09585323
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE235","NoFlexNoConstraints","pv",8.105118
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE236","FlexNoConstraints","pv",6.51146056
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE236","NoFlexNoConstraints","pv",6.420672
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE237","FlexNoConstraints","ev",1.19279482
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE237","FlexNoConstraints","pv",1.55934085
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE237","NoFlexNoConstraints","pv",1.652738
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE238","FlexNoConstraints","ev",1.98315857
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE238","FlexNoConstraints","pv",1.56066062
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE238","NoFlexNoConstraints","pv",1.604362
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE239","FlexNoConstraints","pv",5.53027443
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE239","NoFlexNoConstraints","pv",5.443086
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE23A","FlexNoConstraints","ev",0.57724095
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE23A","FlexNoConstraints","pv",1.78173602
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE23A","NoFlexNoConstraints","pv",2.008254
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE245","FlexNoConstraints","ev",1.65740737
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE245","FlexNoConstraints","pv",1.37728666
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE245","NoFlexNoConstraints","pv",1.450454
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE246","FlexNoConstraints","ev",1.29078729
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE246","FlexNoConstraints","pv",1.33695592
