"Dim1","Dim2","Dim3","Dim4","Val"
"expansion_baseEV_basePV_baseFlex_100_2045","DE112","FlexNoConstraints","ev",9.37695
"expansion_baseEV_basePV_baseFlex_100_2045","DE113","FlexNoConstraints","ev",11.735338
"expansion_baseEV_basePV_baseFlex_100_2045","DE114","FlexNoConstraints","ev",5.563762
"expansion_baseEV_basePV_baseFlex_100_2045","DE114","FlexNoConstraints","pv",3.68678
"expansion_baseEV_basePV_baseFlex_100_2045","DE114","FlexConstraints","pv",3.6813
"expansion_baseEV_basePV_baseFlex_100_2045","DE114","NoFlexNoConstraints","pv",3.87394
"expansion_baseEV_basePV_baseFlex_100_2045","DE114","NoFlexConstraints","pv",3.87394
"expansion_baseEV_basePV_baseFlex_100_2045","DE115","FlexNoConstraints","ev",11.508556
"expansion_baseEV_basePV_baseFlex_100_2045","DE116","FlexNoConstraints","ev",10.317386
"expansion_baseEV_basePV_baseFlex_100_2045","DE116","NoFlexNoConstraints","pv",0.91258
"expansion_baseEV_basePV_baseFlex_100_2045","DE116","NoFlexConstraints","pv",0.91258
"expansion_baseEV_basePV_baseFlex_100_2045","DE117","FlexNoConstraints","ev",0.237326
"expansion_baseEV_basePV_baseFlex_100_2045","DE117","FlexNoConstraints","pv",0.315684
"expansion_baseEV_basePV_baseFlex_100_2045","DE117","NoFlexNoConstraints","pv",0.504034
"expansion_baseEV_basePV_baseFlex_100_2045","DE117","NoFlexConstraints","pv",0.504034
"expansion_baseEV_basePV_baseFlex_100_2045","DE118","FlexNoConstraints","ev",9.134162
"expansion_baseEV_basePV_baseFlex_100_2045","DE118","NoFlexNoConstraints","pv",1.081926
"expansion_baseEV_basePV_baseFlex_100_2045","DE118","NoFlexConstraints","pv",1.081926
"expansion_baseEV_basePV_baseFlex_100_2045","DE119","FlexNoConstraints","ev",2.524804
"expansion_baseEV_basePV_baseFlex_100_2045","DE119","FlexNoConstraints","pv",3.008004
"expansion_baseEV_basePV_baseFlex_100_2045","DE119","FlexConstraints","pv",3.000484
"expansion_baseEV_basePV_baseFlex_100_2045","DE119","NoFlexNoConstraints","pv",3.833898
"expansion_baseEV_basePV_baseFlex_100_2045","DE119","NoFlexConstraints","pv",3.833898
"expansion_baseEV_basePV_baseFlex_100_2045","DE11A","FlexNoConstraints","ev",4.229104
"expansion_baseEV_basePV_baseFlex_100_2045","DE11A","FlexNoConstraints","pv",3.489192
"expansion_baseEV_basePV_baseFlex_100_2045","DE11A","FlexConstraints","pv",3.484032
"expansion_baseEV_basePV_baseFlex_100_2045","DE11A","NoFlexNoConstraints","pv",3.82725
"expansion_baseEV_basePV_baseFlex_100_2045","DE11A","NoFlexConstraints","pv",3.82725
"expansion_baseEV_basePV_baseFlex_100_2045","DE11B","FlexNoConstraints","ev",2.937176
"expansion_baseEV_basePV_baseFlex_100_2045","DE11B","FlexNoConstraints","pv",2.42854
"expansion_baseEV_basePV_baseFlex_100_2045","DE11B","FlexConstraints","pv",2.41725
"expansion_baseEV_basePV_baseFlex_100_2045","DE11B","NoFlexNoConstraints","pv",2.694564
"expansion_baseEV_basePV_baseFlex_100_2045","DE11B","NoFlexConstraints","pv",2.694564
"expansion_baseEV_basePV_baseFlex_100_2045","DE11C","FlexNoConstraints","ev",2.345388
"expansion_baseEV_basePV_baseFlex_100_2045","DE11C","FlexNoConstraints","pv",2.810896
"expansion_baseEV_basePV_baseFlex_100_2045","DE11C","FlexConstraints","pv",2.810906
"expansion_baseEV_basePV_baseFlex_100_2045","DE11C","NoFlexNoConstraints","pv",3.31908
"expansion_baseEV_basePV_baseFlex_100_2045","DE11C","NoFlexConstraints","pv",3.31908
"expansion_baseEV_basePV_baseFlex_100_2045","DE11D","FlexNoConstraints","ev",7.37523
"expansion_baseEV_basePV_baseFlex_100_2045","DE11D","FlexNoConstraints","pv",6.23301
"expansion_baseEV_basePV_baseFlex_100_2045","DE11D","FlexConstraints","pv",6.1469
"expansion_baseEV_basePV_baseFlex_100_2045","DE11D","NoFlexNoConstraints","pv",7.135666
"expansion_baseEV_basePV_baseFlex_100_2045","DE11D","NoFlexConstraints","pv",7.135666
"expansion_baseEV_basePV_baseFlex_100_2045","DE123","FlexNoConstraints","ev",10.145066
"expansion_baseEV_basePV_baseFlex_100_2045","DE123","FlexConstraints","pv",0.50119
"expansion_baseEV_basePV_baseFlex_100_2045","DE123","NoFlexNoConstraints","pv",1.55584
"expansion_baseEV_basePV_baseFlex_100_2045","DE123","NoFlexConstraints","pv",1.55584
"expansion_baseEV_basePV_baseFlex_100_2045","DE124","FlexNoConstraints","ev",5.264668
"expansion_baseEV_basePV_baseFlex_100_2045","DE124","FlexNoConstraints","pv",3.197456
"expansion_baseEV_basePV_baseFlex_100_2045","DE124","FlexConstraints","pv",3.160826
"expansion_baseEV_basePV_baseFlex_100_2045","DE124","NoFlexNoConstraints","pv",3.365216
"expansion_baseEV_basePV_baseFlex_100_2045","DE124","NoFlexConstraints","pv",3.365216
"expansion_baseEV_basePV_baseFlex_100_2045","DE127","FlexNoConstraints","ev",3.24625
"expansion_baseEV_basePV_baseFlex_100_2045","DE127","FlexNoConstraints","pv",1.949856
"expansion_baseEV_basePV_baseFlex_100_2045","DE127","FlexConstraints","pv",1.915436
"expansion_baseEV_basePV_baseFlex_100_2045","DE127","NoFlexNoConstraints","pv",2.054026
"expansion_baseEV_basePV_baseFlex_100_2045","DE127","NoFlexConstraints","pv",2.054026
"expansion_baseEV_basePV_baseFlex_100_2045","DE128","FlexNoConstraints","ev",10.324512
"expansion_baseEV_basePV_baseFlex_100_2045","DE128","FlexNoConstraints","pv",3.037212
"expansion_baseEV_basePV_baseFlex_100_2045","DE128","FlexConstraints","pv",2.947382
"expansion_baseEV_basePV_baseFlex_100_2045","DE128","NoFlexNoConstraints","pv",3.433922
"expansion_baseEV_basePV_baseFlex_100_2045","DE128","NoFlexConstraints","pv",3.433922
"expansion_baseEV_basePV_baseFlex_100_2045","DE129","FlexNoConstraints","ev",1.2877
"expansion_baseEV_basePV_baseFlex_100_2045","DE129","NoFlexNoConstraints","pv",0.50762
"expansion_baseEV_basePV_baseFlex_100_2045","DE129","NoFlexConstraints","pv",0.50762
"expansion_baseEV_basePV_baseFlex_100_2045","DE12A","FlexNoConstraints","ev",4.41718
"expansion_baseEV_basePV_baseFlex_100_2045","DE12B","FlexNoConstraints","ev",5.629098
"expansion_baseEV_basePV_baseFlex_100_2045","DE12B","FlexConstraints","pv",0.80696
"expansion_baseEV_basePV_baseFlex_100_2045","DE12B","NoFlexNoConstraints","pv",2.118388
"expansion_baseEV_basePV_baseFlex_100_2045","DE12B","NoFlexConstraints","pv",2.118388
"expansion_baseEV_basePV_baseFlex_100_2045","DE12C","FlexNoConstraints","ev",3.096066
"expansion_baseEV_basePV_baseFlex_100_2045","DE12C","FlexConstraints","pv",0.453928
"expansion_baseEV_basePV_baseFlex_100_2045","DE12C","NoFlexNoConstraints","pv",1.101506
"expansion_baseEV_basePV_baseFlex_100_2045","DE12C","NoFlexConstraints","pv",1.101506
"expansion_baseEV_basePV_baseFlex_100_2045","DE132","FlexNoConstraints","ev",5.45853
"expansion_baseEV_basePV_baseFlex_100_2045","DE132","FlexNoConstraints","pv",2.140332
"expansion_baseEV_basePV_baseFlex_100_2045","DE132","FlexConstraints","pv",2.086932
"expansion_baseEV_basePV_baseFlex_100_2045","DE132","NoFlexNoConstraints","pv",2.339612
"expansion_baseEV_basePV_baseFlex_100_2045","DE132","NoFlexConstraints","pv",2.339612
"expansion_baseEV_basePV_baseFlex_100_2045","DE133","FlexNoConstraints","ev",3.963358
"expansion_baseEV_basePV_baseFlex_100_2045","DE133","NoFlexNoConstraints","pv",0.06648
"expansion_baseEV_basePV_baseFlex_100_2045","DE133","NoFlexConstraints","pv",0.06648
"expansion_baseEV_basePV_baseFlex_100_2045","DE134","FlexNoConstraints","ev",7.693558
"expansion_baseEV_basePV_baseFlex_100_2045","DE134","FlexNoConstraints","pv",6.199508
"expansion_baseEV_basePV_baseFlex_100_2045","DE134","FlexConstraints","pv",6.126478
"expansion_baseEV_basePV_baseFlex_100_2045","DE134","NoFlexNoConstraints","pv",6.490828
"expansion_baseEV_basePV_baseFlex_100_2045","DE134","NoFlexConstraints","pv",6.490828
"expansion_baseEV_basePV_baseFlex_100_2045","DE135","FlexNoConstraints","ev",3.27928
"expansion_baseEV_basePV_baseFlex_100_2045","DE135","FlexNoConstraints","pv",2.446844
"expansion_baseEV_basePV_baseFlex_100_2045","DE135","FlexConstraints","pv",2.422614
"expansion_baseEV_basePV_baseFlex_100_2045","DE135","NoFlexNoConstraints","pv",2.70875
"expansion_baseEV_basePV_baseFlex_100_2045","DE135","NoFlexConstraints","pv",2.70875
"expansion_baseEV_basePV_baseFlex_100_2045","DE136","FlexNoConstraints","ev",4.019408
"expansion_baseEV_basePV_baseFlex_100_2045","DE136","FlexNoConstraints","pv",4.602576
"expansion_baseEV_basePV_baseFlex_100_2045","DE136","FlexConstraints","pv",4.575876
"expansion_baseEV_basePV_baseFlex_100_2045","DE136","NoFlexNoConstraints","pv",5.361266
"expansion_baseEV_basePV_baseFlex_100_2045","DE136","NoFlexConstraints","pv",5.361266
"expansion_baseEV_basePV_baseFlex_100_2045","DE137","FlexNoConstraints","ev",2.909016
"expansion_baseEV_basePV_baseFlex_100_2045","DE137","FlexNoConstraints","pv",1.896096
"expansion_baseEV_basePV_baseFlex_100_2045","DE137","FlexConstraints","pv",1.887386
"expansion_baseEV_basePV_baseFlex_100_2045","DE137","NoFlexNoConstraints","pv",1.994696
"expansion_baseEV_basePV_baseFlex_100_2045","DE137","NoFlexConstraints","pv",1.994696
"expansion_baseEV_basePV_baseFlex_100_2045","DE138","FlexNoConstraints","ev",4.137472
"expansion_baseEV_basePV_baseFlex_100_2045","DE138","FlexNoConstraints","pv",3.462448
"expansion_baseEV_basePV_baseFlex_100_2045","DE138","FlexConstraints","pv",3.462448
"expansion_baseEV_basePV_baseFlex_100_2045","DE138","NoFlexNoConstraints","pv",3.665848
"expansion_baseEV_basePV_baseFlex_100_2045","DE138","NoFlexConstraints","pv",3.665848
"expansion_baseEV_basePV_baseFlex_100_2045","DE139","FlexNoConstraints","ev",4.00384
"expansion_baseEV_basePV_baseFlex_100_2045","DE139","FlexNoConstraints","pv",2.43103
"expansion_baseEV_basePV_baseFlex_100_2045","DE139","FlexConstraints","pv",2.42693
"expansion_baseEV_basePV_baseFlex_100_2045","DE139","NoFlexNoConstraints","pv",2.59703
"expansion_baseEV_basePV_baseFlex_100_2045","DE139","NoFlexConstraints","pv",2.59703
"expansion_baseEV_basePV_baseFlex_100_2045","DE13A","FlexNoConstraints","ev",3.567286
"expansion_baseEV_basePV_baseFlex_100_2045","DE13A","FlexNoConstraints","pv",3.854674
"expansion_baseEV_basePV_baseFlex_100_2045","DE13A","FlexConstraints","pv",3.845224
"expansion_baseEV_basePV_baseFlex_100_2045","DE13A","NoFlexNoConstraints","pv",4.90395
"expansion_baseEV_basePV_baseFlex_100_2045","DE13A","NoFlexConstraints","pv",4.90395
"expansion_baseEV_basePV_baseFlex_100_2045","DE141","FlexNoConstraints","ev",5.4295
"expansion_baseEV_basePV_baseFlex_100_2045","DE141","FlexNoConstraints","pv",2.969788
"expansion_baseEV_basePV_baseFlex_100_2045","DE141","FlexConstraints","pv",2.939508
"expansion_baseEV_basePV_baseFlex_100_2045","DE141","NoFlexNoConstraints","pv",3.158998
"expansion_baseEV_basePV_baseFlex_100_2045","DE141","NoFlexConstraints","pv",3.158998
"expansion_baseEV_basePV_baseFlex_100_2045","DE142","FlexNoConstraints","ev",3.86959
"expansion_baseEV_basePV_baseFlex_100_2045","DE143","FlexNoConstraints","ev",4.441886
"expansion_baseEV_basePV_baseFlex_100_2045","DE143","FlexNoConstraints","pv",2.409318
"expansion_baseEV_basePV_baseFlex_100_2045","DE143","FlexConstraints","pv",2.409318
"expansion_baseEV_basePV_baseFlex_100_2045","DE143","NoFlexNoConstraints","pv",2.567078
"expansion_baseEV_basePV_baseFlex_100_2045","DE143","NoFlexConstraints","pv",2.567078
"expansion_baseEV_basePV_baseFlex_100_2045","DE145","FlexNoConstraints","ev",4.442818
"expansion_baseEV_basePV_baseFlex_100_2045","DE145","FlexNoConstraints","pv",1.782442
"expansion_baseEV_basePV_baseFlex_100_2045","DE145","FlexConstraints","pv",1.758952
"expansion_baseEV_basePV_baseFlex_100_2045","DE145","NoFlexNoConstraints","pv",1.916532
"expansion_baseEV_basePV_baseFlex_100_2045","DE145","NoFlexConstraints","pv",1.916532
"expansion_baseEV_basePV_baseFlex_100_2045","DE146","FlexNoConstraints","ev",4.288218
"expansion_baseEV_basePV_baseFlex_100_2045","DE146","FlexNoConstraints","pv",6.086
"expansion_baseEV_basePV_baseFlex_100_2045","DE146","FlexConstraints","pv",7.254966
"expansion_baseEV_basePV_baseFlex_100_2045","DE146","NoFlexNoConstraints","pv",8.531328
"expansion_baseEV_basePV_baseFlex_100_2045","DE146","NoFlexConstraints","pv",8.531328
"expansion_baseEV_basePV_baseFlex_100_2045","DE147","FlexNoConstraints","ev",5.186386
"expansion_baseEV_basePV_baseFlex_100_2045","DE148","FlexNoConstraints","ev",4.92136
"expansion_baseEV_basePV_baseFlex_100_2045","DE148","FlexNoConstraints","pv",6.991968
"expansion_baseEV_basePV_baseFlex_100_2045","DE148","FlexConstraints","pv",6.939648
"expansion_baseEV_basePV_baseFlex_100_2045","DE148","NoFlexNoConstraints","pv",8.184634
"expansion_baseEV_basePV_baseFlex_100_2045","DE148","NoFlexConstraints","pv",8.184634
"expansion_baseEV_basePV_baseFlex_100_2045","DE149","FlexNoConstraints","ev",3.200472
"expansion_baseEV_basePV_baseFlex_100_2045","DE149","FlexNoConstraints","pv",2.222522
"expansion_baseEV_basePV_baseFlex_100_2045","DE149","FlexConstraints","pv",2.176222
"expansion_baseEV_basePV_baseFlex_100_2045","DE149","NoFlexNoConstraints","pv",2.330162
"expansion_baseEV_basePV_baseFlex_100_2045","DE149","NoFlexConstraints","pv",2.330162
"expansion_baseEV_basePV_baseFlex_100_2045","DE211","FlexNoConstraints","ev",4.207524
"expansion_baseEV_basePV_baseFlex_100_2045","DE214","FlexNoConstraints","ev",2.234594
"expansion_baseEV_basePV_baseFlex_100_2045","DE214","FlexNoConstraints","pv",4.108738
"expansion_baseEV_basePV_baseFlex_100_2045","DE214","FlexConstraints","pv",4.950188
"expansion_baseEV_basePV_baseFlex_100_2045","DE214","NoFlexNoConstraints","pv",5.759992
"expansion_baseEV_basePV_baseFlex_100_2045","DE214","NoFlexConstraints","pv",5.759992
"expansion_baseEV_basePV_baseFlex_100_2045","DE215","FlexNoConstraints","ev",2.188286
"expansion_baseEV_basePV_baseFlex_100_2045","DE215","FlexNoConstraints","pv",2.281232
"expansion_baseEV_basePV_baseFlex_100_2045","DE215","FlexConstraints","pv",2.267402
"expansion_baseEV_basePV_baseFlex_100_2045","DE215","NoFlexNoConstraints","pv",2.459488
"expansion_baseEV_basePV_baseFlex_100_2045","DE215","NoFlexConstraints","pv",2.459488
"expansion_baseEV_basePV_baseFlex_100_2045","DE216","FlexNoConstraints","ev",2.762428
"expansion_baseEV_basePV_baseFlex_100_2045","DE216","FlexNoConstraints","pv",0.858686
"expansion_baseEV_basePV_baseFlex_100_2045","DE216","FlexConstraints","pv",0.840086
"expansion_baseEV_basePV_baseFlex_100_2045","DE216","NoFlexNoConstraints","pv",0.951336
"expansion_baseEV_basePV_baseFlex_100_2045","DE216","NoFlexConstraints","pv",0.951336
"expansion_baseEV_basePV_baseFlex_100_2045","DE217","FlexNoConstraints","ev",2.573632
"expansion_baseEV_basePV_baseFlex_100_2045","DE217","FlexNoConstraints","pv",1.280548
"expansion_baseEV_basePV_baseFlex_100_2045","DE217","FlexConstraints","pv",1.251488
"expansion_baseEV_basePV_baseFlex_100_2045","DE217","NoFlexNoConstraints","pv",1.371938
"expansion_baseEV_basePV_baseFlex_100_2045","DE217","NoFlexConstraints","pv",1.371938
"expansion_baseEV_basePV_baseFlex_100_2045","DE218","FlexNoConstraints","ev",2.737998
"expansion_baseEV_basePV_baseFlex_100_2045","DE218","FlexNoConstraints","pv",2.653756
"expansion_baseEV_basePV_baseFlex_100_2045","DE218","FlexConstraints","pv",2.640766
"expansion_baseEV_basePV_baseFlex_100_2045","DE218","NoFlexNoConstraints","pv",3.016622
"expansion_baseEV_basePV_baseFlex_100_2045","DE218","NoFlexConstraints","pv",3.016622
"expansion_baseEV_basePV_baseFlex_100_2045","DE219","FlexNoConstraints","ev",3.125178
"expansion_baseEV_basePV_baseFlex_100_2045","DE219","FlexNoConstraints","pv",1.949768
"expansion_baseEV_basePV_baseFlex_100_2045","DE219","FlexConstraints","pv",1.911438
"expansion_baseEV_basePV_baseFlex_100_2045","DE219","NoFlexNoConstraints","pv",2.061828
"expansion_baseEV_basePV_baseFlex_100_2045","DE219","NoFlexConstraints","pv",2.061828
"expansion_baseEV_basePV_baseFlex_100_2045","DE21A","FlexNoConstraints","ev",2.732908
"expansion_baseEV_basePV_baseFlex_100_2045","DE21A","FlexNoConstraints","pv",1.843616
"expansion_baseEV_basePV_baseFlex_100_2045","DE21A","FlexConstraints","pv",1.824836
"expansion_baseEV_basePV_baseFlex_100_2045","DE21A","NoFlexNoConstraints","pv",1.937676
"expansion_baseEV_basePV_baseFlex_100_2045","DE21A","NoFlexConstraints","pv",1.937676
"expansion_baseEV_basePV_baseFlex_100_2045","DE21B","FlexNoConstraints","ev",3.032844
"expansion_baseEV_basePV_baseFlex_100_2045","DE21B","FlexNoConstraints","pv",2.777064
"expansion_baseEV_basePV_baseFlex_100_2045","DE21B","FlexConstraints","pv",2.769054
"expansion_baseEV_basePV_baseFlex_100_2045","DE21B","NoFlexNoConstraints","pv",2.906924
"expansion_baseEV_basePV_baseFlex_100_2045","DE21B","NoFlexConstraints","pv",2.906924
"expansion_baseEV_basePV_baseFlex_100_2045","DE21C","FlexNoConstraints","ev",4.26611
"expansion_baseEV_basePV_baseFlex_100_2045","DE21C","FlexNoConstraints","pv",2.157514
"expansion_baseEV_basePV_baseFlex_100_2045","DE21C","FlexConstraints","pv",2.129334
"expansion_baseEV_basePV_baseFlex_100_2045","DE21C","NoFlexNoConstraints","pv",2.316324
"expansion_baseEV_basePV_baseFlex_100_2045","DE21C","NoFlexConstraints","pv",2.316324
"expansion_baseEV_basePV_baseFlex_100_2045","DE21D","FlexNoConstraints","ev",1.63193
"expansion_baseEV_basePV_baseFlex_100_2045","DE21D","FlexNoConstraints","pv",2.018008
"expansion_baseEV_basePV_baseFlex_100_2045","DE21D","FlexConstraints","pv",2.006378
"expansion_baseEV_basePV_baseFlex_100_2045","DE21D","NoFlexNoConstraints","pv",2.206268
"expansion_baseEV_basePV_baseFlex_100_2045","DE21D","NoFlexConstraints","pv",2.206268
"expansion_baseEV_basePV_baseFlex_100_2045","DE21E","FlexNoConstraints","ev",2.848218
"expansion_baseEV_basePV_baseFlex_100_2045","DE21E","FlexNoConstraints","pv",1.069424
"expansion_baseEV_basePV_baseFlex_100_2045","DE21E","FlexConstraints","pv",1.041434
"expansion_baseEV_basePV_baseFlex_100_2045","DE21E","NoFlexNoConstraints","pv",1.153044
"expansion_baseEV_basePV_baseFlex_100_2045","DE21E","NoFlexConstraints","pv",1.153044
"expansion_baseEV_basePV_baseFlex_100_2045","DE21F","FlexNoConstraints","ev",2.28604
"expansion_baseEV_basePV_baseFlex_100_2045","DE21F","FlexNoConstraints","pv",1.64983
"expansion_baseEV_basePV_baseFlex_100_2045","DE21F","FlexConstraints","pv",1.62127
"expansion_baseEV_basePV_baseFlex_100_2045","DE21F","NoFlexNoConstraints","pv",1.73827
"expansion_baseEV_basePV_baseFlex_100_2045","DE21F","NoFlexConstraints","pv",1.73827
"expansion_baseEV_basePV_baseFlex_100_2045","DE21G","FlexNoConstraints","ev",2.849186
"expansion_baseEV_basePV_baseFlex_100_2045","DE21G","FlexNoConstraints","pv",3.309384
"expansion_baseEV_basePV_baseFlex_100_2045","DE21G","FlexConstraints","pv",3.970708
"expansion_baseEV_basePV_baseFlex_100_2045","DE21G","NoFlexNoConstraints","pv",4.75667
"expansion_baseEV_basePV_baseFlex_100_2045","DE21G","NoFlexConstraints","pv",4.75667
"expansion_baseEV_basePV_baseFlex_100_2045","DE21I","FlexNoConstraints","ev",1.341754
"expansion_baseEV_basePV_baseFlex_100_2045","DE21I","FlexNoConstraints","pv",5.773042
"expansion_baseEV_basePV_baseFlex_100_2045","DE21I","FlexConstraints","pv",6.67066
"expansion_baseEV_basePV_baseFlex_100_2045","DE21I","NoFlexNoConstraints","pv",7.238726
"expansion_baseEV_basePV_baseFlex_100_2045","DE21I","NoFlexConstraints","pv",7.238726
"expansion_baseEV_basePV_baseFlex_100_2045","DE21J","FlexNoConstraints","ev",2.897014
"expansion_baseEV_basePV_baseFlex_100_2045","DE21J","FlexNoConstraints","pv",1.452336
"expansion_baseEV_basePV_baseFlex_100_2045","DE21J","FlexConstraints","pv",1.441026
"expansion_baseEV_basePV_baseFlex_100_2045","DE21J","NoFlexNoConstraints","pv",1.561126
"expansion_baseEV_basePV_baseFlex_100_2045","DE21J","NoFlexConstraints","pv",1.561126
"expansion_baseEV_basePV_baseFlex_100_2045","DE21K","FlexNoConstraints","ev",6.543572
"expansion_baseEV_basePV_baseFlex_100_2045","DE21K","FlexNoConstraints","pv",5.170508
"expansion_baseEV_basePV_baseFlex_100_2045","DE21K","FlexConstraints","pv",5.105918
"expansion_baseEV_basePV_baseFlex_100_2045","DE21K","NoFlexNoConstraints","pv",5.539366
"expansion_baseEV_basePV_baseFlex_100_2045","DE21K","NoFlexConstraints","pv",5.539366
"expansion_baseEV_basePV_baseFlex_100_2045","DE21L","FlexNoConstraints","ev",1.957794
"expansion_baseEV_basePV_baseFlex_100_2045","DE21L","FlexNoConstraints","pv",2.561184
"expansion_baseEV_basePV_baseFlex_100_2045","DE21L","FlexConstraints","pv",2.535104
"expansion_baseEV_basePV_baseFlex_100_2045","DE21L","NoFlexNoConstraints","pv",2.728696
"expansion_baseEV_basePV_baseFlex_100_2045","DE21L","NoFlexConstraints","pv",2.728696
"expansion_baseEV_basePV_baseFlex_100_2045","DE21M","FlexNoConstraints","ev",3.93468
"expansion_baseEV_basePV_baseFlex_100_2045","DE21M","FlexNoConstraints","pv",3.68692
"expansion_baseEV_basePV_baseFlex_100_2045","DE21M","FlexConstraints","pv",3.65423
"expansion_baseEV_basePV_baseFlex_100_2045","DE21M","NoFlexNoConstraints","pv",4.41105
"expansion_baseEV_basePV_baseFlex_100_2045","DE21M","NoFlexConstraints","pv",4.41105
"expansion_baseEV_basePV_baseFlex_100_2045","DE21N","FlexNoConstraints","ev",3.04074
"expansion_baseEV_basePV_baseFlex_100_2045","DE21N","FlexNoConstraints","pv",2.635012
"expansion_baseEV_basePV_baseFlex_100_2045","DE21N","FlexConstraints","pv",2.611282
"expansion_baseEV_basePV_baseFlex_100_2045","DE21N","NoFlexNoConstraints","pv",3.086692
"expansion_baseEV_basePV_baseFlex_100_2045","DE21N","NoFlexConstraints","pv",3.086692
"expansion_baseEV_basePV_baseFlex_100_2045","DE224","FlexNoConstraints","ev",1.449206
"expansion_baseEV_basePV_baseFlex_100_2045","DE224","FlexNoConstraints","pv",5.590774
"expansion_baseEV_basePV_baseFlex_100_2045","DE224","FlexConstraints","pv",6.255062
"expansion_baseEV_basePV_baseFlex_100_2045","DE224","NoFlexNoConstraints","pv",6.83713
"expansion_baseEV_basePV_baseFlex_100_2045","DE224","NoFlexConstraints","pv",6.83713
"expansion_baseEV_basePV_baseFlex_100_2045","DE225","FlexNoConstraints","ev",2.150878
"expansion_baseEV_basePV_baseFlex_100_2045","DE225","FlexNoConstraints","pv",3.31624
"expansion_baseEV_basePV_baseFlex_100_2045","DE225","FlexConstraints","pv",4.524068
"expansion_baseEV_basePV_baseFlex_100_2045","DE225","NoFlexNoConstraints","pv",5.090808
"expansion_baseEV_basePV_baseFlex_100_2045","DE225","NoFlexConstraints","pv",5.090808
"expansion_baseEV_basePV_baseFlex_100_2045","DE226","FlexNoConstraints","ev",3.219812
"expansion_baseEV_basePV_baseFlex_100_2045","DE226","FlexNoConstraints","pv",2.889408
"expansion_baseEV_basePV_baseFlex_100_2045","DE226","FlexConstraints","pv",2.871578
"expansion_baseEV_basePV_baseFlex_100_2045","DE226","NoFlexNoConstraints","pv",3.340016
"expansion_baseEV_basePV_baseFlex_100_2045","DE226","NoFlexConstraints","pv",3.340016
"expansion_baseEV_basePV_baseFlex_100_2045","DE227","FlexNoConstraints","ev",5.370572
"expansion_baseEV_basePV_baseFlex_100_2045","DE227","FlexNoConstraints","pv",4.55448
"expansion_baseEV_basePV_baseFlex_100_2045","DE227","FlexConstraints","pv",4.5299
"expansion_baseEV_basePV_baseFlex_100_2045","DE227","NoFlexNoConstraints","pv",5.741252
"expansion_baseEV_basePV_baseFlex_100_2045","DE227","NoFlexConstraints","pv",5.741252
"expansion_baseEV_basePV_baseFlex_100_2045","DE228","FlexNoConstraints","ev",4.284476
"expansion_baseEV_basePV_baseFlex_100_2045","DE228","FlexNoConstraints","pv",4.650644
"expansion_baseEV_basePV_baseFlex_100_2045","DE228","FlexConstraints","pv",4.612524
"expansion_baseEV_basePV_baseFlex_100_2045","DE228","NoFlexNoConstraints","pv",5.41045
"expansion_baseEV_basePV_baseFlex_100_2045","DE228","NoFlexConstraints","pv",5.41045
"expansion_baseEV_basePV_baseFlex_100_2045","DE229","FlexNoConstraints","ev",1.947252
"expansion_baseEV_basePV_baseFlex_100_2045","DE229","FlexNoConstraints","pv",2.76272
"expansion_baseEV_basePV_baseFlex_100_2045","DE229","FlexConstraints","pv",3.311842
"expansion_baseEV_basePV_baseFlex_100_2045","DE229","NoFlexNoConstraints","pv",3.854932
"expansion_baseEV_basePV_baseFlex_100_2045","DE229","NoFlexConstraints","pv",3.854932
"expansion_baseEV_basePV_baseFlex_100_2045","DE22A","FlexNoConstraints","ev",3.335734
"expansion_baseEV_basePV_baseFlex_100_2045","DE22A","FlexNoConstraints","pv",3.946264
"expansion_baseEV_basePV_baseFlex_100_2045","DE22A","FlexConstraints","pv",4.43975
"expansion_baseEV_basePV_baseFlex_100_2045","DE22A","NoFlexNoConstraints","pv",5.256858
"expansion_baseEV_basePV_baseFlex_100_2045","DE22A","NoFlexConstraints","pv",5.256858
"expansion_baseEV_basePV_baseFlex_100_2045","DE22B","FlexNoConstraints","ev",2.854456
"expansion_baseEV_basePV_baseFlex_100_2045","DE22B","FlexNoConstraints","pv",2.09214
"expansion_baseEV_basePV_baseFlex_100_2045","DE22B","FlexConstraints","pv",2.05962
"expansion_baseEV_basePV_baseFlex_100_2045","DE22B","NoFlexNoConstraints","pv",2.367688
"expansion_baseEV_basePV_baseFlex_100_2045","DE22B","NoFlexConstraints","pv",2.367688
"expansion_baseEV_basePV_baseFlex_100_2045","DE22C","FlexNoConstraints","ev",2.926616
"expansion_baseEV_basePV_baseFlex_100_2045","DE22C","FlexNoConstraints","pv",2.585498
"expansion_baseEV_basePV_baseFlex_100_2045","DE22C","FlexConstraints","pv",2.585498
"expansion_baseEV_basePV_baseFlex_100_2045","DE22C","NoFlexNoConstraints","pv",3.069226
"expansion_baseEV_basePV_baseFlex_100_2045","DE22C","NoFlexConstraints","pv",3.069226
"expansion_baseEV_basePV_baseFlex_100_2045","DE232","FlexNoConstraints","ev",0.13384
"expansion_baseEV_basePV_baseFlex_100_2045","DE233","FlexNoConstraints","ev",0.32448
"expansion_baseEV_basePV_baseFlex_100_2045","DE233","FlexNoConstraints","pv",0.66084
"expansion_baseEV_basePV_baseFlex_100_2045","DE233","FlexConstraints","pv",0.65961
